Date,Stock,Price,p/e,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
4/5/2024,TSM,103.95,-7.57,91.06,359.17,101.65,0.0479,1.14,1.96,0.0305
4/5/2024,INTC,288.5,-3.64,84.14,270.67,295.51,0.0318,1.07,3.65,0.0121
4/5/2024,AVGO,108.24,-6.71,97.02,328.15,124.36,0.0131,1.17,-28.66,0.011
4/5/2024,QCOM,111.86,-0.36,142.79,487.32,102.81,0.0306,0.82,19.82,0.0348
4/12/2024,AAPL,243,-9.27,100.27,280.43,245.35,0.0795,1.19,-15.86,0.0203
4/12/2024,MSFT,210.11,-0.41,104.71,226.43,201.87,0.0605,0.8,27.75,0.015
4/12/2024,GOOGL,349.75,1.86,88.8,340.35,343.37,0.0614,1.11,-48.2,0.0303
4/12/2024,NVDA,165.47,5.78,104.28,479.15,145.76,0.0061,1.1,-27.95,0.0227
4/12/2024,META,401.18,3.25,141.52,354.39,410.46,0.032,1.04,10.28,0.0366
4/12/2024,JPM,260.36,2.69,135.87,305.99,274.31,0.0154,0.83,2.2,0.0238
4/12/2024,BAC,332.15,-2.02,138.44,403.94,338.6,0.0423,0.99,-0.78,0.0186
4/12/2024,WFC,349.25,0.56,91.71,364.91,358.22,0.0775,0.92,-20.95,0.0153
4/12/2024,C,164.22,1.08,121.77,134.39,176.63,0.0481,0.93,2.04,0.0237
4/12/2024,GS,328.91,0.1,87.65,102.49,306.73,0.02,0.8,-5.18,0.023
4/12/2024,PG,302.61,6.8,105.42,442.62,294.93,0.0546,1.15,8.42,0.0148
4/12/2024,KO,334.11,-1.92,89.97,261.31,334.11,0.0732,1.17,-26.46,0.0329
4/12/2024,PEP,341.89,-1.99,122.38,219.06,346.29,0.0128,1.02,-27.06,0.0304
4/12/2024,MO,173.29,5.43,97.41,496.34,173.28,0.0633,0.81,16.24,0.0289
4/12/2024,MNST,448.35,-3.94,133.47,256.48,431.18,0.0724,0.98,7.6,0.0284
4/12/2024,JNJ,201.58,3.79,109.56,319.57,201.3,0.0427,0.82,5.16,0.024
4/12/2024,PFE,204.56,-7.37,109.45,181.97,208.21,0.0555,1.13,-0.94,0.0337
4/12/2024,MRNA,311.55,0.12,139.14,385.76,293.32,0.0508,1.06,9.65,0.0292
4/12/2024,LLY,392.27,0.81,112.84,444.13,388.07,0.0807,0.97,-7.7,0.0221
4/12/2024,UNH,200.37,-2.31,104.36,457.84,222.1,0.0434,1.07,15.36,0.0372
4/12/2024,XOM,411.77,4.08,111.92,272.21,399.46,0.0638,0.94,14.08,0.0261
4/12/2024,CVX,352.68,0.88,83.97,436.07,354,0.069,1.01,6.86,0.0216
4/12/2024,COP,205.5,0.08,103.43,399.5,210.29,0.0695,0.95,-2.37,0.0121
4/12/2024,PSX,269.76,0.03,105.23,167.64,273.24,0.0774,0.89,0.64,0.0335
4/12/2024,SLB,395.34,-3.29,134.6,281.48,403.06,0.0395,1.1,1.73,0.0106
4/12/2024,TSLA,78.62,-10.8,91.51,475.79,100.54,0.0336,0.84,13.85,0.0379
4/12/2024,F,142.89,-0.41,142.73,325.64,132.5,0.0703,1.05,-21.79,0.0183
4/12/2024,GM,381.27,0.76,131.39,381.34,389.11,0.0477,1.08,-36.91,0.0199
4/12/2024,RIVN,349.89,-1.72,118.45,198.8,361.88,0.0468,1.12,-18.47,0.0273
4/12/2024,LCID,128.35,3.29,148.2,212.82,133.52,0.0205,0.86,-13.77,0.0375
4/12/2024,AMZN,196.98,-5.19,110.02,269.56,186.89,0.0602,1.07,-5.45,0.0156
4/12/2024,WMT,306.9,-5.45,96.04,114.34,303.34,0.0064,1.18,9.01,0.0258
4/12/2024,COST,404.27,4.37,83.97,127.44,405.81,0.0548,0.83,-10.41,0.0137
4/12/2024,TGT,308.48,-1.75,103.85,217.07,319.71,0.0541,1,1.33,0.039
4/12/2024,HD,403.28,5.28,115.25,495.8,400.87,0.0972,0.8,31.75,0.0358
4/12/2024,BA,385.46,-2.12,140.78,395.16,403.06,0.0566,0.91,24.22,0.0392
4/12/2024,LMT,411.74,0.38,120.67,363.23,404.25,0.0678,0.89,-10.97,0.0126
4/12/2024,NOC,408.98,0.1,123.99,137.36,412.49,0.0649,1.03,-11.16,0.0169
4/12/2024,GD,169.44,5.65,135.63,305.34,181.12,0.0564,0.82,-0.05,0.0345
4/12/2024,RTX,265.85,-3.25,123.67,163.57,253.78,0.0391,1.05,-20.22,0.0215
4/12/2024,VZ,436.4,0.64,87.15,197.35,440,0.0716,1.12,-0.45,0.0256
4/12/2024,T,118.04,-5.5,106.76,221.94,106.93,0.0667,0.8,12.26,0.0203
4/12/2024,DIS,312.34,0.25,97.43,155.58,324.91,0.0658,0.83,-2.2,0.0121
4/12/2024,NFLX,327.13,5.53,126.54,325.61,323.85,0.0106,0.9,-3.64,0.0272
4/12/2024,CMCSA,354.01,2.21,108.74,282.77,346.21,0.0562,0.83,14.34,0.0215
4/12/2024,AMD,337.58,-4.87,149.35,136.23,319.61,0.0196,1.17,17.47,0.0192
4/12/2024,TSM,287.45,-10.31,125.95,381.86,277.71,0.0612,1.19,-29.36,0.0364
4/12/2024,INTC,346.71,4.17,146.31,283.3,340.83,0.0791,1.11,18.71,0.04
4/12/2024,AVGO,313.21,2.35,108.85,476.95,313.23,0.0166,0.83,19.49,0.0192
4/12/2024,QCOM,164.28,1.97,81.34,462.57,184.71,0.0593,1,8.5,0.0363
4/19/2024,AAPL,341.51,-5.86,91.69,303.33,341.28,0.0574,1.04,41.1,0.0165
4/19/2024,MSFT,406.6,7.9,97.96,331.78,416.26,0.0422,0.98,-53.46,0.0392
4/19/2024,GOOGL,308.88,-7.48,116.35,186.53,314,0.0608,1.18,-10.92,0.0286
4/19/2024,NVDA,398.46,-1.81,126.79,496.3,392.78,0.0366,1.08,34.26,0.018
4/19/2024,META,420.55,-0.72,143.28,179.4,422.49,0.0231,1.02,14.77,0.0333
4/19/2024,JPM,211.8,9.92,112.13,227.54,200.76,0.0509,1.02,6.19,0.0249
4/19/2024,BAC,220.15,5.23,143.53,414.94,223.41,0.061,1.17,-0.66,0.04
4/19/2024,WFC,288.73,5.44,107.2,162.59,299.54,0.0709,1.19,-12.95,0.0381
4/19/2024,C,279.13,6.62,118.72,193.83,272.05,0.0208,0.96,-25.29,0.0216
4/19/2024,GS,441.94,4.35,136.63,433.71,434.22,0.0717,1.14,-27.81,0.0199
4/19/2024,PG,244.92,5.44,121.85,334.97,243.19,0.0559,0.83,-6.41,0.032
4/19/2024,KO,374,-0.76,128.06,408.07,377.93,0.0658,0.8,13.43,0.0359
4/19/2024,PEP,446.88,-3.66,125.82,254.49,437.88,0.0454,0.84,-9.09,0.02
4/19/2024,MO,141.92,-7.26,133.09,121.72,143.57,0.0719,1.03,5.07,0.0257
4/19/2024,MNST,356.59,-0.34,98.16,392.63,354.7,0.0607,1,-13.79,0.0116
4/19/2024,JNJ,215.1,2.47,85.67,485.08,232.84,0.0648,1.16,-0.85,0.0215
4/19/2024,PFE,131.92,7.76,112.98,195.2,151.07,0.0622,1.06,-26.32,0.0388
4/19/2024,MRNA,124.09,-7.03,98.64,331.1,114.87,0.0511,0.85,20.17,0.0246
4/19/2024,LLY,88.9,1.49,93.72,459.78,90.89,-0.0035,0.96,19.02,0.0214
4/19/2024,UNH,387.35,-0.86,88.28,344.93,398.93,0.0374,0.91,-16.2,0.0324
4/19/2024,XOM,239.47,0.18,130.74,208.89,220.23,0.0583,1.15,11.79,0.0119
4/19/2024,CVX,437.75,-3.65,109.2,163.47,438.01,0.0622,0.87,7.18,0.0343
4/19/2024,COP,226.93,7.17,132.21,236.16,245.17,0.0514,0.93,-4.84,0.0257
4/19/2024,PSX,426.28,-0.45,83.48,228.4,418.17,0.072,0.93,14.67,0.0364
4/19/2024,SLB,321.24,1.42,119.26,447.05,303.84,0.0249,1.1,-0.84,0.0189
4/19/2024,TSLA,80.2,-4.52,113.37,197.6,91.67,0.0591,0.91,22.91,0.0367
4/19/2024,F,186.51,3.45,124.78,268.53,193.94,0.0576,0.98,0.98,0.0214
4/19/2024,GM,273.71,-0.75,83.53,182.16,265.25,0.0437,1.06,-9.68,0.02
4/19/2024,RIVN,366.68,4.05,119.63,313.28,368.55,0.0906,0.92,-14.26,0.0222
4/19/2024,LCID,338.83,0.78,116.39,193.55,328.63,0.0558,0.95,-0.93,0.0209
4/19/2024,AMZN,153.48,5.55,86.24,229.65,147.31,0.0712,0.97,19.04,0.0347
4/19/2024,WMT,346.14,-3.03,100.92,429.91,330.05,0.0524,1.08,-0.54,0.0176
4/19/2024,COST,408.1,3.32,147.59,153.98,414.99,0.0637,0.89,-20.24,0.0218
4/19/2024,TGT,400.63,-5.46,95.74,321.54,407.62,0.0593,1.02,-8.11,0.0114
4/19/2024,HD,230.75,-1.84,110.89,364.43,227.7,0.034,0.98,23.61,0.0194
4/19/2024,BA,191.78,1.47,130.21,405.37,208.73,0.0444,1.04,21.22,0.0169
4/19/2024,LMT,348.7,-0.64,106.49,345.31,326.54,0.0835,0.84,3.32,0.0257
4/19/2024,NOC,387.41,3.87,145.78,166.7,381.9,0.0233,0.87,12.88,0.0271
4/19/2024,GD,192.07,-3.63,93.94,371.07,191.74,0.0488,0.84,29.65,0.0189
4/19/2024,RTX,137.29,-1.51,128.88,258.57,137.34,0.0642,1.06,9.21,0.0259
4/19/2024,VZ,289.54,-3.64,144.36,385.11,290.66,0.0625,0.96,1.59,0.0373
4/19/2024,T,451.12,-5.25,139.19,417.91,433.31,0.0217,1.18,-32.49,0.0254
4/19/2024,DIS,263.3,0.22,97.54,264.29,260.09,0.0785,0.93,13.94,0.0141
4/19/2024,NFLX,104.72,-2.31,125.68,152.73,104.58,0.0716,0.99,-2.05,0.0186
4/19/2024,CMCSA,362.07,0.67,107.73,141.81,343.81,0.0501,0.89,0.62,0.017
4/19/2024,AMD,428.41,-1.51,127.2,288.24,449.3,0.0356,1,-12.66,0.0393
4/19/2024,TSM,172.98,1.33,118.73,435.16,160.65,0.1019,0.83,-2.76,0.039
4/19/2024,INTC,109.12,6.67,110.93,317.91,102,0.0544,1.18,11.35,0.0201
4/19/2024,AVGO,109.49,-0.08,136.39,388.31,126.21,0.064,0.89,35.88,0.0123
4/19/2024,QCOM,386.58,3.86,118.86,456,384.64,0.0354,1.05,4.72,0.0133
4/26/2024,AAPL,102.02,-1.65,102.22,308.99,108.94,0.0759,1.15,-8.61,0.0111
4/26/2024,MSFT,357.44,-2.33,110.96,173.16,367.96,0.0468,0.91,15.47,0.0263
4/26/2024,GOOGL,409.49,2.16,103.66,434.94,423.65,0.0226,0.82,36.4,0.0289
4/26/2024,NVDA,352.14,5.4,80.78,413,352.41,0.0355,1.16,29.72,0.0338
4/26/2024,META,139.46,1.47,119.26,317.66,144.05,0.0729,0.82,-13.13,0.0271
4/26/2024,JPM,283.72,-5.3,129.26,110.56,287.5,0.0183,1.06,-16.83,0.011
4/26/2024,BAC,165.03,1.02,123.23,318.41,175.48,0.0452,1.16,5.91,0.0324
4/26/2024,WFC,417.13,0.52,104.76,377.69,417.65,0.0413,1.08,23.52,0.0103
4/26/2024,C,221.52,0.72,138.8,341.46,214.06,0.053,1.04,5.02,0.0311
4/26/2024,GS,278.84,-6.49,145.63,202.34,266.85,0.0306,0.97,-42.87,0.0387
4/26/2024,PG,362.51,-1.63,93.23,356.25,358.41,0.0782,0.83,-17,0.0231
4/26/2024,KO,420.04,1.96,114.91,480.86,414.82,0.0494,0.81,8.16,0.0224
4/26/2024,PEP,325.62,5.72,103.09,142.81,324.16,0.0344,1.07,20.59,0.0138
4/26/2024,MO,283.73,8.07,80.4,386.67,292.49,0.0473,0.91,20.54,0.0309
4/26/2024,MNST,165.39,-6.22,94.68,369.2,157.3,0.0651,0.95,16.26,0.0136
4/26/2024,JNJ,349.37,0.24,145.88,334.94,357.28,0.0027,0.81,-1.05,0.0174
4/26/2024,PFE,86.19,0.29,147.84,171.34,91.37,0.053,0.93,7.06,0.0229
4/26/2024,MRNA,359.67,-0.94,128.56,460.99,352.18,0.0348,1.15,-3.1,0.0228
4/26/2024,LLY,374.95,4.45,80.75,230.31,389.58,0.0785,1.11,-42.21,0.0203
4/26/2024,UNH,234.02,-2.43,140.8,288.32,238.07,0.0655,1.07,-23.62,0.0338
4/26/2024,XOM,378.38,-1.02,113.16,269.29,376.68,0.0224,0.88,-4.98,0.038
4/26/2024,CVX,321.05,-1.24,85.93,485.31,317.17,0.0708,1.1,-55.36,0.0378
4/26/2024,COP,452.3,0.94,108.82,345.45,444.51,0.0301,1.14,-9.66,0.0302
4/26/2024,PSX,243.75,0.92,127.24,127.82,250.86,0.0321,1.03,14.41,0.04
4/26/2024,SLB,441.6,-2.24,123.29,240.04,442.55,0.0508,1.16,1.93,0.0222
4/26/2024,TSLA,311.91,-8.75,129.48,253.12,304.76,0.0206,1.09,-25.02,0.039
4/26/2024,F,291.62,-4.46,118.34,330.65,297.71,0.0488,0.82,-28.2,0.0246
4/26/2024,GM,301.6,0.81,108.05,199.3,271.24,0.0458,0.89,11.93,0.0129
4/26/2024,RIVN,207.49,9.59,148.57,436.86,204.99,0.0333,1.01,-4.69,0.0282
4/26/2024,LCID,158.8,-3.54,122.87,250.07,163.93,0.0765,0.91,12.8,0.0369
4/26/2024,AMZN,351.44,8.38,87.21,120.01,362.19,0.0422,1.14,-19.4,0.0291
4/26/2024,WMT,207.33,1.61,90.2,270.08,225.98,0.0574,0.97,-32.96,0.029
4/26/2024,COST,205.37,-0.63,138.3,222.97,227.39,0.007,0.83,-12.52,0.0192
4/26/2024,TGT,217,-3.03,135.59,403.68,225.23,0.0448,1.17,-14.83,0.0222
4/26/2024,HD,312.53,-9.02,132.29,217.56,297.89,0.0404,1.16,29.61,0.0377
4/26/2024,BA,426.3,1.46,98.51,164.84,444.47,0.0537,0.93,1.63,0.0193
4/26/2024,LMT,325.82,2.2,92.51,458.96,323.42,0.0524,1.04,0.15,0.0246
4/26/2024,NOC,226.98,1.23,115.24,278.42,229.69,0.0406,1.05,2.41,0.03
4/26/2024,GD,294.23,4.72,126.99,432.48,281.37,0.0495,1.03,-7.43,0.0368
4/26/2024,RTX,111.28,-0.14,128.36,493.89,96.3,0.1133,0.97,11.11,0.0296
4/26/2024,VZ,111.93,-0.39,107.3,314.42,112.94,0.0165,1.15,18.65,0.0328
4/26/2024,T,278.36,-7.36,129.53,357.73,287.46,0.0395,1.17,38.09,0.0269
4/26/2024,DIS,316.3,3.74,121.47,252.34,319.45,0.0429,1.05,-25.37,0.0366
4/26/2024,NFLX,331.9,-7.17,135.42,297.17,333.81,0.0205,1.09,-19.88,0.0244
4/26/2024,CMCSA,399.09,5.3,149.81,226.36,417.28,0.062,0.91,6.29,0.0335
4/26/2024,AMD,178.63,2.41,89.01,100.94,175.51,0.0415,0.94,-16.23,0.0345
4/26/2024,TSM,225.19,2.09,99.44,145.86,233.36,0.0318,0.86,29.64,0.0157
4/26/2024,INTC,367.9,-6.95,104.19,395.03,369.74,0.063,0.92,-47.88,0.0155
4/26/2024,AVGO,164.24,-5.87,136.77,282.67,163.22,0.0555,1.19,-13.89,0.0303
4/26/2024,QCOM,349.52,-1.35,142.82,435.35,356.58,0.0755,0.85,21.89,0.0141
5/3/2024,AAPL,446.09,-1.96,80.52,137.86,443.66,0.0547,1.02,13.87,0.0189
5/3/2024,MSFT,315.95,8.55,133.94,100.86,314.79,0.0123,1.14,22.58,0.0362
5/3/2024,GOOGL,184.46,-1.94,115.19,290.25,176.08,0.0742,0.82,-32.84,0.0214
5/3/2024,NVDA,363.49,-6.48,81.66,140.06,362.5,0.0754,1.08,6.55,0.0127
5/3/2024,META,348.65,9.05,131.65,243.08,331.02,0.0123,1.16,12.42,0.025
5/3/2024,JPM,217.75,1.39,129.17,262.9,204.77,0.0332,1,-7.45,0.0171
5/3/2024,BAC,354.52,3.93,103.34,277.94,385.17,0.0534,1.14,-19.53,0.0193
5/3/2024,WFC,189.55,-8.31,87.36,443.31,179.97,0.0494,0.9,1.56,0.0382
5/3/2024,C,228,6.53,95.07,262.32,242.34,0.0304,1,-7.85,0.0215
5/3/2024,GS,343.72,2.31,123.02,377.49,318.21,0.0074,1.03,5.84,0.0397
5/3/2024,PG,426.21,4.03,131.03,336.22,427.17,0.045,0.96,8.5,0.0319
5/3/2024,KO,369.46,9.04,86.5,258.69,363.17,0.0531,0.88,-1.09,0.018
5/3/2024,PEP,311.72,3.93,149.93,471.37,313.94,0.0778,1.12,35.07,0.0144
5/3/2024,MO,327.83,7.36,111.16,159.56,318.64,0.0343,0.93,-7.04,0.0153
5/3/2024,MNST,101.39,5.42,99.34,225.93,95.5,0.0539,1.16,-26.56,0.0169
5/3/2024,JNJ,309.5,2.75,143.07,393.04,297.8,0.0732,1.12,-8.24,0.0204
5/3/2024,PFE,339.37,-6.21,134.76,187.39,354.18,0.0504,0.95,13.07,0.0242
5/3/2024,MRNA,432.28,-0.63,116.24,408.59,415.31,0.0306,0.81,21.17,0.011
5/3/2024,LLY,168.24,2.47,101.84,257.12,174.47,0.0361,1.14,-19.47,0.0195
5/3/2024,UNH,336.25,2.69,146.5,172.83,348,0.0376,0.87,-13.52,0.0136
5/3/2024,XOM,240.01,-6.11,98.25,184.63,246.82,0.0239,1.1,5.84,0.0133
5/3/2024,CVX,416.36,6.92,83.09,391.25,400.22,0.0717,1.16,-2.35,0.0125
5/3/2024,COP,185.41,0.74,114.14,313.83,176.21,0.0628,1.07,-12.82,0.0197
5/3/2024,PSX,96.91,0.33,148.61,283.72,104.01,0.0202,0.95,-1.6,0.012
5/3/2024,SLB,144.46,0.71,111.97,152.08,145.43,0.0126,0.94,38.07,0.0318
5/3/2024,TSLA,128.01,4.68,127.38,243.18,112.16,0.0214,1.13,-16.41,0.0333
5/3/2024,F,129.86,1.09,104.72,452.2,128.77,0.0147,1.14,-35.63,0.0227
5/3/2024,GM,344.2,-4.75,116.7,240.67,351.52,0.0574,1.03,-0.11,0.0218
5/3/2024,RIVN,329.42,4.82,105.38,110.06,332.07,0.0464,0.89,18.11,0.0342
5/3/2024,LCID,138.1,-4.35,149.97,229.88,140.99,0.0519,1.02,-33.89,0.0155
5/3/2024,AMZN,401.94,1.53,120.08,114.3,394.86,0.0435,0.99,10.66,0.0111
5/3/2024,WMT,267.52,7.37,84.64,433.02,271.19,0.0271,0.97,-11.88,0.0337
5/3/2024,COST,275.51,4.01,95.95,148.18,280.85,0.073,0.86,25.93,0.0162
5/3/2024,TGT,357.47,-7.18,132.68,388.89,374.1,0.0389,0.9,8.63,0.0189
5/3/2024,HD,107.07,-4.06,149.98,128.44,94.9,0.0492,0.92,17.1,0.033
5/3/2024,BA,332.27,-4.57,146.94,491.4,339.47,0.0544,0.95,-15.81,0.0294
5/3/2024,LMT,457.65,-2.18,126.83,434.72,436.99,-0.0031,0.8,34.97,0.0107
5/3/2024,NOC,419.55,-5.13,136.49,126.57,407.2,0.041,1.02,-21.38,0.0276
5/3/2024,GD,403.6,-1.08,146.96,234.76,396.12,0.0486,1.15,-0.02,0.031
5/3/2024,RTX,399.45,-6.07,120.68,300.81,402.7,0.0499,1.11,-28.33,0.0399
5/3/2024,VZ,344.51,-1.44,84.08,467.84,339.57,0.0554,0.84,-60.68,0.0342
5/3/2024,T,387.19,1.24,123.32,410.77,402.12,0.0392,1,21.86,0.0357
5/3/2024,DIS,245.65,3.41,125.22,477.07,227.19,0.0754,1.17,27.69,0.0203
5/3/2024,NFLX,124.45,-1.71,105.81,492.24,121.87,0.0816,1.17,13.46,0.0228
5/3/2024,CMCSA,215.06,1.99,108.02,432.44,207.01,0.0726,1.17,-0.96,0.029
5/3/2024,AMD,426.94,-6.73,98.3,298.48,412.86,0.0567,0.95,14.69,0.0257
5/3/2024,TSM,354.03,5.85,92.97,321.97,340.86,0.0521,1.11,-5.45,0.0252
5/3/2024,INTC,217.68,7.9,134.68,156.03,213.98,0.0538,0.88,-18.34,0.0161
5/3/2024,AVGO,121.81,-1.3,129.96,301.1,126.36,0.0628,0.99,11.17,0.0106
5/3/2024,QCOM,248.28,5.67,137.59,217.49,253.31,0.0632,0.83,-3.98,0.0217
5/10/2024,AAPL,232.77,-7.23,119.99,486.8,249.18,0.0874,0.99,-6.27,0.0193
5/10/2024,MSFT,380.65,-2.17,125.61,188.11,395.96,0.0322,1.13,-7.66,0.0118
5/10/2024,GOOGL,410.91,-7.76,84.21,258.7,414.6,0.0513,0.81,-6.36,0.0279
5/10/2024,NVDA,305.74,3.16,94.73,310.83,307.96,0.039,0.86,8.37,0.0134
5/10/2024,META,177.94,1.35,111.92,301.11,152.62,0.0635,1.07,1.56,0.0215
5/10/2024,JPM,363.94,-11.76,148.43,132.93,369.26,0.0491,0.99,9.51,0.0168
5/10/2024,BAC,380.98,-4.67,88.72,458.59,375.56,0.0665,0.98,33.18,0.0308
5/10/2024,WFC,101.99,6.1,108.43,268.52,99.98,0.0308,1.18,9.22,0.0338
5/10/2024,C,162.96,-0.25,120.32,316.54,146.18,0.063,1.17,56.53,0.0239
5/10/2024,GS,150.27,-3.52,94.83,476.93,153.15,0.0627,0.88,-25.62,0.0268
5/10/2024,PG,411,-5.72,133.07,216.84,407.6,0.0241,0.84,-25.38,0.0382
5/10/2024,KO,357.69,-6.69,120.5,139.24,366.27,0.0814,0.83,-18.68,0.0205
5/10/2024,PEP,247.5,-9.03,128.88,272.15,247.09,0.0523,1.03,-6.92,0.0339
5/10/2024,MO,154.64,6.95,138.7,289.98,157.27,0.0701,0.98,-1.31,0.0326
5/10/2024,MNST,153.56,4.92,95.3,204.45,138.32,0.0154,1.01,3.09,0.0167
5/10/2024,JNJ,363.01,-3.06,133.24,359.99,353.12,0.0664,1.03,-25.18,0.0298
5/10/2024,PFE,310.48,-0.12,123.81,148.39,313.1,0.0638,0.94,-22.55,0.0332
5/10/2024,MRNA,176.65,3.36,127.86,497.55,166.39,0.0645,1.17,18.3,0.018
5/10/2024,LLY,153.75,-11.15,107.64,477.34,144.39,0.0641,0.87,-1.24,0.0152
5/10/2024,UNH,384.54,-9.14,137.29,236.69,381.89,0.017,1,0.19,0.0365
5/10/2024,XOM,154.12,-2.99,125.07,415.45,145.79,0.0796,0.88,29.65,0.0125
5/10/2024,CVX,314.36,-5.67,86.85,249.1,307.76,0.0506,0.89,-25.43,0.0188
5/10/2024,COP,272.09,-5.89,119.75,424.18,264.1,0.0318,0.83,-11.71,0.0387
5/10/2024,PSX,146.1,2.33,103.83,201.97,142.27,0.0508,0.9,-28.26,0.0316
5/10/2024,SLB,274.63,-4,113.84,478.12,281.65,0.0566,0.99,-26.09,0.0286
5/10/2024,TSLA,364.31,-3.44,95.5,438.95,385.47,0.0496,0.98,-0.28,0.0331
5/10/2024,F,282.94,-2.16,145.98,296.11,280.55,0.0375,0.85,-3.13,0.0398
5/10/2024,GM,354.88,-0.08,105.31,451.5,354.36,0.0596,0.87,-33.67,0.0182
5/10/2024,RIVN,107.56,3.94,139.31,276.03,106.53,0.0721,0.82,4.55,0.0174
5/10/2024,LCID,418.86,8,103.48,346.6,408.74,0.0724,0.89,19.28,0.0196
5/10/2024,AMZN,358.86,7.04,80.87,340.11,355.04,0.0659,1.04,-0.13,0.0233
5/10/2024,WMT,88.58,-5.2,127.19,162.33,100.42,0.0483,0.89,15.89,0.014
5/10/2024,COST,423.19,-4.19,127.56,204.48,435.6,0.0674,0.88,-12.86,0.0341
5/10/2024,TGT,122.9,-8.94,80.55,207.05,135.03,0.0367,1.02,-18.04,0.039
5/10/2024,HD,155.64,9.48,142.78,471.01,160.97,0.056,1.17,23.2,0.0112
5/10/2024,BA,259.29,-0.41,88.17,204.18,248.24,0.0544,1.02,22.24,0.0209
5/10/2024,LMT,443.82,-5.65,92.92,384.55,441.57,0.0576,1.11,-9.75,0.0257
5/10/2024,NOC,389.6,2.84,118,232.36,382.96,0.0462,0.84,22.89,0.0271
5/10/2024,GD,378.08,3.86,89.15,290.79,401.59,0.0684,0.94,25.13,0.0112
5/10/2024,RTX,308.45,-10.16,108.91,202.67,297.66,0.0535,0.93,-5.47,0.0389
5/10/2024,VZ,269.68,-0.28,107.77,452.83,268.04,0.0517,0.82,23.45,0.0322
5/10/2024,T,130.24,-5.6,118.22,436.88,128.48,0.0532,0.84,-18.47,0.0252
5/10/2024,DIS,417.63,0.96,83.95,179.3,416.1,0.0644,1.15,23.18,0.0202
5/10/2024,NFLX,450.95,-6.53,143.58,435.02,439.63,0.0468,1.17,74.32,0.0132
5/10/2024,CMCSA,424.72,-1.8,141.58,151.34,432.62,0.0538,0.95,11.91,0.0192
5/10/2024,AMD,100.56,-3.31,95.73,459.98,94.74,0.0344,1.16,-8.08,0.0396
5/10/2024,TSM,355.25,0.74,88.15,240.25,347.12,0.074,1.12,35.09,0.0286
5/10/2024,INTC,145.96,-1.92,88.48,236.63,151.93,0.0518,1.02,11.17,0.0336
5/10/2024,AVGO,340.94,-1.83,126.55,276.96,341.47,0.0547,0.86,18.53,0.0277
5/10/2024,QCOM,138.43,4.78,97.43,463.28,134.93,0.0633,1.04,4.96,0.0296
5/17/2024,AAPL,146.98,-1.91,89.01,264.35,156.83,0.0639,1.15,24.25,0.0126
5/17/2024,MSFT,251.22,-2.89,84.83,451.36,250.71,0.0497,1.1,-27.57,0.0117
5/17/2024,GOOGL,172.06,-4.38,80.24,296.77,160.89,0.0555,0.88,53.8,0.0328
5/17/2024,NVDA,419.31,10.39,94.29,371.4,395.96,0.0502,1.16,-6.91,0.0108
5/17/2024,META,190.9,1.41,145.17,478.63,190.16,0.0307,0.84,-12.38,0.0103
5/17/2024,JPM,449.01,-3.77,88.09,346.15,438.01,0.0436,0.85,-9.69,0.0108
5/17/2024,BAC,262.98,-4.16,141.36,103.63,260.8,-0.0106,1.06,-6.6,0.0172
5/17/2024,WFC,404.82,2.38,102.93,321.05,406.8,0.03,0.82,-4.85,0.0344
5/17/2024,C,124.46,-3.27,113.76,305.73,131.85,0.0449,0.83,-30.95,0.029
5/17/2024,GS,187.78,-1.55,126.26,176.22,199.58,0.0274,1.17,-1.76,0.0325
5/17/2024,PG,157.58,3.59,91.15,137.28,161.41,0.0439,0.83,14.26,0.0191
5/17/2024,KO,100.84,-3.48,136.93,209.88,96.73,0.0365,0.97,-0.9,0.0289
5/17/2024,PEP,434.08,-1.38,140.96,334.2,430.74,0.0508,1.02,40.72,0.0246
5/17/2024,MO,136.16,-10,130.32,114.83,129.98,0.0777,1.06,-27.14,0.0214
5/17/2024,MNST,293.35,-4.83,88.99,124.56,288.1,0.0282,0.92,9.92,0.0209
5/17/2024,JNJ,204.51,-2.39,112.93,332.34,213.31,0.0318,0.94,-8.04,0.0103
5/17/2024,PFE,404.27,1.43,134.35,244.04,398.5,0.0781,0.94,-30.22,0.0253
5/17/2024,MRNA,149.28,4.84,103.05,327.56,149.15,0.0507,1.2,-33.37,0.0217
5/17/2024,LLY,423.97,3.07,121.43,149.19,414.98,0.0487,1.12,12.33,0.0119
5/17/2024,UNH,131.02,1,113.57,240.79,127.91,0.0301,1.12,32.78,0.025
5/17/2024,XOM,406.94,8.84,129.17,198.78,394.94,0.0586,0.97,-20.02,0.0104
5/17/2024,CVX,391.18,3.2,92.29,229.55,393.33,0.0723,1.11,-27.68,0.0195
5/17/2024,COP,284.97,7.52,149.16,385.79,267.68,0.0487,0.88,17.49,0.0128
5/17/2024,PSX,97.15,-3.89,114.9,383.16,94.38,0.0661,1.19,-18.38,0.0198
5/17/2024,SLB,420.64,-4.09,140.31,441.42,414,0.0184,1.17,0.02,0.0331
5/17/2024,TSLA,315.43,4.97,113.7,238.99,308.99,0.041,0.99,-1.09,0.0384
5/17/2024,F,276.8,2.51,123.77,481.48,286.78,0.0698,1.02,-13.22,0.0351
